Date,Net Clicks,Install Clicks,Uninstall Clicks,Update Clicks
2021-12-09,32,41,9,0
2021-12-10,36,41,5,0
2021-12-11,43,50,7,0
2021-12-12,40,52,12,0
2021-12-13,30,40,10,0
2021-12-14,19,27,8,0
2021-12-15,30,32,2,0
2021-12-16,24,33,9,0
2021-12-17,30,36,6,0
2021-12-18,26,39,13,0
2021-12-19,23,34,11,0
2021-12-20,49,56,7,0
2021-12-21,29,32,3,0
2021-12-22,37,44,7,0
2021-12-23,25,34,9,0
2021-12-24,20,24,4,0
2021-12-25,38,47,9,0
2021-12-26,39,45,6,0
2021-12-27,43,53,10,0
2021-12-28,36,46,10,0
2021-12-29,35,44,9,0
2021-12-30,47,58,11,0
2021-12-31,41,43,2,0
2022-01-01,30,37,7,0
2022-01-02,38,48,10,0
2022-01-03,38,42,4,0
2022-01-04,24,32,8,0
2022-01-05,23,28,5,0
2022-01-06,28,37,9,0
2022-01-07,30,37,7,0
2022-01-08,34,41,7,0
2022-01-09,45,51,6,0
2022-01-10,24,27,3,0
2022-01-11,25,30,5,0
2022-01-12,25,33,8,0
2022-01-13,37,42,5,0
2022-01-14,24,32,8,0
2022-01-15,34,40,6,0
2022-01-16,36,43,7,0
2022-01-17,37,39,2,0
2022-01-18,26,30,4,0
2022-01-19,34,44,10,0
2022-01-20,16,23,7,0
2022-01-21,30,35,5,0
2022-01-22,29,36,7,0
2022-01-23,41,51,10,0
2022-01-24,27,30,3,0
2022-01-25,27,30,3,0
2022-01-26,25,29,4,0
2022-01-27,29,32,3,0
2022-01-28,43,48,5,0
2022-01-29,30,39,9,0
2022-01-30,34,40,6,0
2022-01-31,37,42,5,0
2022-02-01,45,49,4,0
2022-02-02,47,57,10,0
2022-02-03,99,104,5,0
2022-02-04,104,110,6,0
2022-02-05,110,116,6,0
2022-02-06,79,89,10,0
2022-02-07,63,68,5,0
2022-02-08,60,67,7,0
2022-02-09,57,62,5,0
2022-02-10,44,49,5,0
2022-02-11,42,52,10,0
2022-02-12,68,73,5,0
2022-02-13,67,76,9,0
2022-02-14,48,57,9,0
2022-02-15,59,64,5,0
2022-02-16,52,60,8,0
2022-02-17,36,46,10,0
2022-02-18,53,56,3,0
2022-02-19,59,60,1,0
2022-02-20,48,55,7,0
2022-02-21,45,48,3,0
2022-02-22,60,61,1,0
2022-02-23,46,53,7,0
2022-02-24,39,41,2,0
2022-02-25,27,32,5,0
2022-02-26,43,45,2,0
2022-02-27,46,50,4,0
2022-02-28,31,34,3,0
2022-03-01,47,55,8,0
2022-03-02,39,43,4,0
2022-03-03,38,46,8,0
2022-03-04,40,44,4,0
2022-03-05,57,58,1,0
2022-03-06,37,38,1,0
2022-03-07,46,52,6,0
2022-03-08,28,33,5,0
2022-03-09,26,31,5,0
2022-03-10,24,24,0,0
2022-03-11,38,43,5,0
2022-03-12,45,54,9,0
2022-03-13,33,37,4,0
2022-03-14,25,31,6,0
2022-03-15,35,36,1,0
2022-03-16,36,43,7,0
2022-03-17,36,38,2,0
2022-03-18,27,31,4,0
2022-03-19,31,35,4,0
2022-03-20,41,48,7,0
2022-03-21,42,44,2,0
2022-03-22,19,21,2,0
2022-03-23,30,31,1,0
2022-03-24,24,26,2,0
2022-03-25,45,50,5,0
2022-03-26,37,41,4,0
2022-03-27,37,41,4,0
2022-03-28,25,27,2,0
2022-03-29,47,48,1,0
2022-03-30,35,36,1,0
2022-03-31,33,38,5,0
2022-04-01,47,49,2,0
2022-04-02,48,54,6,0
2022-04-03,53,58,5,0
2022-04-04,37,38,1,0
2022-04-05,29,34,5,0
2022-04-06,43,44,1,0
2022-04-07,40,49,9,0
2022-04-08,32,39,7,0
2022-04-09,53,56,3,0
2022-04-10,40,46,6,0
2022-04-11,34,40,6,0
2022-04-12,34,38,4,0
2022-04-13,36,37,1,0
2022-04-14,50,52,2,0
2022-04-15,41,45,4,0
2022-04-16,36,37,1,0
2022-04-17,28,34,6,0
2022-04-18,36,38,2,0
2022-04-19,52,54,2,0
2022-04-20,47,53,6,0
2022-04-21,38,44,6,0
2022-04-22,32,40,8,0
2022-04-23,37,43,6,0
2022-04-24,32,36,4,0
2022-04-25,24,29,5,0
2022-04-26,21,25,4,0
2022-04-27,30,32,2,0
2022-04-28,27,31,4,0
2022-04-29,38,40,2,0
2022-04-30,32,35,3,0
2022-05-01,27,31,4,0
2022-05-02,33,38,5,0
2022-05-03,22,23,1,0
2022-05-04,27,29,2,0
2022-05-05,34,37,3,0
2022-05-06,35,37,2,0
2022-05-07,27,31,4,0
2022-05-08,21,24,3,0
2022-05-09,17,20,3,0
2022-05-10,25,26,1,0
